=== BLOCK1 PUMA ===
{"engine":"core-1.2026.6-patched.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
│ 38      │ 'shape-activation.puml'    │ 2   │ 232 │ null │ 186   │ 426         │ null │
│ 39      │ 'shape-activation.puml'    │ 3   │ 240 │ null │ 186   │ 426         │ null │
│ 40      │ 'shape-activation.puml'    │ 4   │ 306 │ null │ 186   │ 426         │ null │
│ 41      │ 'shape-activation.puml'    │ 5   │ 274 │ null │ 186   │ 426         │ null │
│ 42      │ 'shape-activation.puml'    │ 6   │ 254 │ null │ 186   │ 426         │ null │
│ 43      │ 'shape-activation.puml'    │ 7   │ 247 │ null │ 186   │ 426         │ null │
│ 44      │ 'shape-activation.puml'    │ 8   │ 231 │ null │ 186   │ 426         │ null │
│ 45      │ 'shape-activation.puml'    │ 9   │ 252 │ null │ 186   │ 426         │ null │
│ 46      │ 'shape-activation.puml'    │ 10  │ 267 │ null │ 186   │ 426         │ null │
│ 47      │ 'shape-activation.puml'    │ 11  │ 229 │ null │ 186   │ 426         │ null │
│ 48      │ 'shape-self.puml'          │ 0   │ 111 │ null │ 100   │ 604         │ null │
│ 49      │ 'shape-self.puml'          │ 1   │ 87  │ null │ 100   │ 204         │ null │
│ 50      │ 'shape-self.puml'          │ 2   │ 85  │ null │ 100   │ 204         │ null │
│ 51      │ 'shape-self.puml'          │ 3   │ 103 │ null │ 100   │ 204         │ null │
│ 52      │ 'shape-self.puml'          │ 4   │ 105 │ null │ 100   │ 204         │ null │
│ 53      │ 'shape-self.puml'          │ 5   │ 119 │ null │ 100   │ 204         │ null │
│ 54      │ 'shape-self.puml'          │ 6   │ 103 │ null │ 100   │ 204         │ null │
│ 55      │ 'shape-self.puml'          │ 7   │ 124 │ null │ 100   │ 204         │ null │
│ 56      │ 'shape-self.puml'          │ 8   │ 144 │ null │ 100   │ 204         │ null │
│ 57      │ 'shape-self.puml'          │ 9   │ 156 │ null │ 100   │ 204         │ null │
│ 58      │ 'shape-self.puml'          │ 10  │ 110 │ null │ 100   │ 204         │ null │
│ 59      │ 'shape-self.puml'          │ 11  │ 100 │ null │ 100   │ 204         │ null │
│ 60      │ 'shape-createdestroy.puml' │ 0   │ 193 │ null │ 98    │ 644         │ null │
│ 61      │ 'shape-createdestroy.puml' │ 1   │ 183 │ null │ 98    │ 242         │ null │
│ 62      │ 'shape-createdestroy.puml' │ 2   │ 235 │ null │ 98    │ 242         │ null │
│ 63      │ 'shape-createdestroy.puml' │ 3   │ 200 │ null │ 98    │ 242         │ null │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 169 │ null │ 98    │ 242         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 199 │ null │ 98    │ 242         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 167 │ null │ 98    │ 242         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 196 │ null │ 98    │ 242         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 172 │ null │ 98    │ 242         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 164 │ null │ 98    │ 242         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 209 │ null │ 98    │ 242         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 191 │ null │ 98    │ 242         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
=== BLOCK2 PATCHED ===
{"engine":"core-head-p12345.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
├─────────┼────────────────────────────┼─────┼─────┼──────┼───────┼─────────────┼──────┤
│ 0       │ 'shape-groups.puml'        │ 0   │ 622 │ null │ 87    │ 552         │ null │
│ 1       │ 'shape-groups.puml'        │ 1   │ 215 │ null │ 87    │ 258         │ null │
│ 2       │ 'shape-groups.puml'        │ 2   │ 195 │ null │ 87    │ 258         │ null │
│ 3       │ 'shape-groups.puml'        │ 3   │ 192 │ null │ 87    │ 258         │ null │
│ 4       │ 'shape-groups.puml'        │ 4   │ 209 │ null │ 87    │ 258         │ null │
│ 5       │ 'shape-groups.puml'        │ 5   │ 160 │ null │ 87    │ 258         │ null │
│ 6       │ 'shape-groups.puml'        │ 6   │ 164 │ null │ 87    │ 258         │ null │
│ 7       │ 'shape-groups.puml'        │ 7   │ 151 │ null │ 87    │ 258         │ null │
│ 8       │ 'shape-groups.puml'        │ 8   │ 151 │ null │ 87    │ 258         │ null │
│ 9       │ 'shape-groups.puml'        │ 9   │ 138 │ null │ 87    │ 258         │ null │
│ 10      │ 'shape-groups.puml'        │ 10  │ 140 │ null │ 87    │ 258         │ null │
│ 11      │ 'shape-groups.puml'        │ 11  │ 143 │ null │ 87    │ 258         │ null │
│ 12      │ 'shape-parallel.puml'      │ 0   │ 229 │ null │ 118   │ 816         │ null │
│ 13      │ 'shape-parallel.puml'      │ 1   │ 218 │ null │ 118   │ 328         │ null │
│ 14      │ 'shape-parallel.puml'      │ 2   │ 265 │ null │ 118   │ 328         │ null │
│ 15      │ 'shape-parallel.puml'      │ 3   │ 282 │ null │ 118   │ 328         │ null │
│ 16      │ 'shape-parallel.puml'      │ 4   │ 274 │ null │ 118   │ 328         │ null │
│ 17      │ 'shape-parallel.puml'      │ 5   │ 262 │ null │ 118   │ 328         │ null │
│ 18      │ 'shape-parallel.puml'      │ 6   │ 243 │ null │ 118   │ 328         │ null │
│ 19      │ 'shape-parallel.puml'      │ 7   │ 290 │ null │ 118   │ 328         │ null │
│ 20      │ 'shape-parallel.puml'      │ 8   │ 297 │ null │ 118   │ 328         │ null │
│ 21      │ 'shape-parallel.puml'      │ 9   │ 313 │ null │ 118   │ 328         │ null │
│ 22      │ 'shape-parallel.puml'      │ 10  │ 275 │ null │ 118   │ 328         │ null │
│ 23      │ 'shape-parallel.puml'      │ 11  │ 345 │ null │ 118   │ 328         │ null │
│ 24      │ 'shape-wide.puml'          │ 0   │ 433 │ null │ 86    │ 660         │ null │
